task_id,repository,model,method,candidate_correct_count,pass_at_1,pass_at_3,pass_at_5,selected_output_correct,static_success,initial_output_correct,post_selection_correct,verified_selection_applied,repair_attempted,repair_success,repair_rounds,uncertainty,token_entropy,self_consistency_uncertainty,semantic_variance,evidence_count,prompt_tokens,completion_tokens,total_tokens,provider_requests,latency_seconds,length_limited_candidates
execrepobench-0163-0cd764dc97,compressed_rtf,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7418083381652832,1.0,0.8,0.10904169082641602,0,8961,5775,14736,5,85.90441779200046,1
execrepobench-0558-0d59429324,imageio,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7544009757041932,1.0,0.8,0.17200487852096558,0,14549,2375,16924,5,80.83591195799818,0
execrepobench-0595-0dfc029bd0,json_repair,claude-sonnet-5,Direct Generation,2,0.4,0.9,1.0,True,True,True,True,False,False,False,0,0.7676714491844178,1.0,0.8,0.23835724592208862,0,11680,1346,13026,5,30.435244124993915,0
execrepobench-1123-0f6c5532f9,workdays,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.6894200468063355,1.0,0.6,0.24710023403167725,0,3513,797,4310,5,25.466028625000035,0
execrepobench-0755-0fbea6cf43,msgpack-python,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7673747611045838,1.0,0.8,0.2368738055229187,0,13075,2500,15575,5,50.57075995799096,0
execrepobench-0027-10c65d2bcd,PTable,claude-sonnet-5,Direct Generation,1,0.19999999999999996,0.6,1.0,False,True,False,False,False,False,False,0,0.7653122019767762,1.0,0.8,0.22656100988388062,0,11586,7501,19087,5,94.13258954200137,1
execrepobench-0035-12131ff80b,PTable,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.6512997651100159,1.0,0.6,0.056498825550079346,0,11033,1804,12837,5,34.80058325000573,0
execrepobench-0737-12e5fb4be1,more-itertools,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.40000007152557376,1.0,0.0,3.5762786865234375e-07,0,15345,2068,17413,5,53.5537774169934,0
execrepobench-0563-1350775fdf,imageio,claude-sonnet-5,Direct Generation,1,0.19999999999999996,0.6,1.0,False,True,False,False,False,False,False,0,0.4898628759384155,1.0,0.19999999999999996,0.04931437969207764,0,11085,704,11789,5,49.583655042006285,0
execrepobench-0030-13ac1e5229,PTable,claude-sonnet-5,Direct Generation,2,0.4,0.9,1.0,False,True,False,False,False,False,False,0,0.7620583844184876,1.0,0.8,0.21029192209243774,0,11977,996,12973,5,35.65343725000275,0
execrepobench-0391-13e55956a5,eip712,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7677885961532593,1.0,0.8,0.2389429807662964,0,10308,747,11055,5,24.546146459004376,0
execrepobench-1137-15ef53d152,xmltodict,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7656816196441651,1.0,0.8,0.2284080982208252,0,11136,3442,14578,5,56.88534312498814,0
execrepobench-0052-16c6360987,PyPattyrn,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.48853691101074215,1.0,0.19999999999999996,0.04268455505371094,0,3864,617,4481,5,79.69380712500424,0
execrepobench-0256-1726de55fa,csvkit,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.8101152968406679,1.0,0.8,0.4505764842033386,0,3295,4628,7923,5,71.44002241600538,1
execrepobench-1060-17cb6eb260,tryme,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4,1.0,0.0,0.0,0,12468,795,13263,5,37.2390042909974,0
execrepobench-0604-1bb1773a29,json_repair,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7463157838582993,1.0,0.4,0.9315789192914963,0,12210,10240,22450,5,107.42871304100845,5
execrepobench-0672-1c8ce15619,maya,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7707085919380189,1.0,0.8,0.253542959690094,0,12838,1522,14360,5,151.13454450000427,0
execrepobench-0302-1f96bf0f6f,dpath-python,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.6519186401367187,1.0,0.6,0.05959320068359375,0,4432,306,4738,5,122.94255733399768,0
execrepobench-0258-207a5d4188,csvkit,claude-sonnet-5,Direct Generation,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.6613731408119202,1.0,0.6,0.10686570405960083,0,6491,2194,8685,5,43.75295591700706,0
execrepobench-0744-2139f303e6,more-itertools,claude-sonnet-5,Direct Generation,3,0.6,1.0,1.0,True,True,True,True,False,False,False,0,0.6810183787345886,1.0,0.6,0.20509189367294312,0,14416,853,15269,5,45.50566920799611,0
execrepobench-0555-21d0af873b,imageio,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7346902799606324,1.0,0.8,0.07345139980316162,0,10775,1417,12192,5,76.18723112500447,0
execrepobench-0811-22ae9cd1ce,python-fastjsonschema,claude-sonnet-5,Direct Generation,2,0.4,0.9,1.0,False,True,False,False,False,False,False,0,0.709961428642273,1.0,0.6,0.34980714321136475,0,9740,1291,11031,5,142.87791541700426,0
execrepobench-0167-2355408f24,compressed_rtf,claude-sonnet-5,Direct Generation,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.4955961990356445,1.0,0.19999999999999996,0.07798099517822266,0,13490,569,14059,5,21.965344500000356,0
execrepobench-1097-245d0199b5,w2n,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7255224061012269,1.0,0.8,0.027612030506134033,0,9957,1242,11199,5,29.10273604201211,0
execrepobench-0870-26c407fa23,python-pinyin,claude-sonnet-5,Direct Generation,1,0.19999999999999996,0.6,1.0,False,True,False,False,False,False,False,0,0.732519223690033,1.0,0.6,0.4625961184501648,0,5892,3428,9320,5,64.24169529200299,1
execrepobench-1121-2775a12414,workdays,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.6755942368507385,1.0,0.6,0.17797118425369263,0,3972,1241,5213,5,35.11713625000266,0
execrepobench-0147-2853c99dc7,cacheout,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7736457300186158,1.0,0.8,0.2682286500930786,0,7010,4913,11923,5,70.78184912500728,0
execrepobench-0262-2adf42dd60,csvkit,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.8363981437683107,1.0,0.8,0.5819907188415527,0,6203,4257,10460,5,64.59106237500964,1
execrepobench-0760-2c7e23c784,msgpack-python,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.8246831727027895,1.0,0.8,0.5234158635139465,0,12403,7709,20112,5,104.5686350420001,3
execrepobench-0402-2df9d08c30,eml_parser,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7345513296127321,1.0,0.8,0.07275664806365967,0,14527,5985,20512,5,106.581236041995,0
execrepobench-0670-33a9fa36f8,maya,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.6616532707214355,1.0,0.6,0.10826635360717773,0,6925,1093,8018,5,45.03794162500708,0
execrepobench-1158-3448f8239e,xmltodict,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7557613325119019,1.0,0.8,0.17880666255950928,0,10354,7913,18267,5,85.03468491700187,2
execrepobench-0126-34e018c3ef,boltons,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7819421482086183,1.0,0.8,0.3097107410430908,0,8737,1074,9811,5,47.25886854100099,0
execrepobench-0667-34efd6f5cc,maya,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5740976905822754,1.0,0.4,0.07048845291137695,0,4677,462,5139,5,33.36191266599053,0
execrepobench-0235-3594949787,csvkit,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.8451237630844117,1.0,0.8,0.6256188154220581,0,6469,10240,16709,5,126.32781779201468,5
execrepobench-0957-3706445faf,sqlparse,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.777259750366211,1.0,0.8,0.2862987518310547,0,10439,2761,13200,5,60.51811666600406,0
execrepobench-0591-38fa75ee86,json_repair,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.8043926292657853,1.0,0.6,0.8219631463289261,0,11815,10240,22055,5,134.34615275001852,5
execrepobench-0179-395ece56a4,compressed_rtf,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7320145440101624,1.0,0.8,0.06007272005081177,0,8565,4721,13286,5,72.16972649999661,0
execrepobench-0770-3b4f7bf99f,msgpack-python,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7286495637893677,1.0,0.8,0.04324781894683838,0,11955,7668,19623,5,93.624178958009,1
execrepobench-0376-3c57ae8969,eip712,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7000223898887634,1.0,0.6,0.30011194944381714,0,7913,1292,9205,5,38.08707979100291,0
execrepobench-1071-3cec226db0,tryme,claude-sonnet-5,Direct Generation,3,0.6,1.0,1.0,True,True,True,True,False,False,False,0,0.7137353563308716,1.0,0.6,0.3686767816543579,0,12596,2333,14929,5,54.86205991602037,0
execrepobench-0120-3dcc59263c,boltons,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7273050856590272,1.0,0.8,0.0365254282951355,0,14260,3908,18168,5,64.95085583301261,0
execrepobench-0054-40203da4c7,PyPattyrn,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4,1.0,0.0,0.0,0,3622,624,4246,5,80.54218904202571,0
execrepobench-0098-427645b5bb,algorithms,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4977980065345764,1.0,0.19999999999999996,0.08899003267288208,0,2763,1098,3861,5,49.07511149998754,0
execrepobench-0894-4434c22736,python-sortedcontainers,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.572686038017273,1.0,0.4,0.06343019008636475,0,16209,4751,20960,5,85.5250799159985,0
execrepobench-0697-4573c963fa,moment,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4,1.0,0.0,0.0,0,7729,382,8111,5,24.626367666991428,0
execrepobench-0280-47e65dfc43,dict2css,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4941561150550842,1.0,0.19999999999999996,0.07078057527542114,0,8207,884,9091,5,28.42620237497613,0
execrepobench-0405-49c6915e07,eml_parser,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7827430677413941,1.0,0.8,0.3137153387069702,0,7839,1761,9600,5,39.6065804999962,0
execrepobench-0787-4b12eebdd1,objprint,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.8027759742736817,1.0,0.8,0.4138798713684082,0,8916,2580,11496,5,54.71901825000532,0
execrepobench-0915-4b25d75d6c,shortuuid,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4,1.0,0.0,0.0,0,7290,445,7735,5,20.122454500000458,0
execrepobench-0304-4dea44e86f,dpath-python,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.8440166306495668,1.0,0.8,0.6200831532478333,0,6759,5867,12626,5,157.680549666984,1
execrepobench-1107-4df9c84a7b,w2n,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7540425848960878,1.0,0.8,0.17021292448043823,0,6000,5507,11507,5,74.25992024998413,0
execrepobench-0948-4f4b1bff06,sqlparse,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7873489570617677,1.0,0.8,0.3367447853088379,0,2102,1338,3440,5,37.669512207998196,0
execrepobench-1063-51b649a44a,tryme,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.48285714864730833,1.0,0.19999999999999996,0.014285743236541748,0,11780,310,12090,5,22.43494333399576,0
execrepobench-0009-56677af8f9,Chronyk,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.4000000596046448,1.0,0.0,2.980232238769531e-07,0,11295,795,12090,5,26.881293665996054,0
execrepobench-1009-575404140a,textdistance,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.6522974157333374,1.0,0.6,0.06148707866668701,0,11210,1352,12562,5,56.203913542005466,0
execrepobench-0296-57a0ea3b9f,dpath-python,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.40000007152557376,1.0,0.0,3.5762786865234375e-07,0,11015,560,11575,5,123.90043220898951,0
execrepobench-1034-581a12683d,transitions,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.8138784360885621,1.0,0.8,0.46939218044281006,0,5950,3351,9301,5,112.0295817089791,0
execrepobench-0097-583e4f1955,algorithms,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4000000596046448,1.0,0.0,2.980232238769531e-07,0,5790,580,6370,5,42.727523083012784,0
execrepobench-0941-584e6705cd,sqlparse,claude-sonnet-5,Direct Generation,1,0.19999999999999996,0.6,1.0,False,True,False,False,False,False,False,0,0.814705367088318,1.0,0.8,0.47352683544158936,0,8225,2001,10226,5,49.12051029197755,0
execrepobench-0868-5875950a21,python-pinyin,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5626490449905396,1.0,0.4,0.013245224952697754,0,16775,1589,18364,5,53.453254292020574,0
execrepobench-0905-5c44884e8b,shortuuid,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5613957619667054,1.0,0.4,0.006978809833526611,0,6650,764,7414,5,25.143425332993502,0
execrepobench-0893-5f7c118a31,python-sortedcontainers,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7298684906959535,1.0,0.8,0.049342453479766846,0,13385,4057,17442,5,94.03530179199879,0
execrepobench-0585-60675d8cc6,json_repair,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.8060874891281129,1.0,0.8,0.43043744564056396,0,9890,7237,17127,5,86.2353593329899,3
execrepobench-0401-60c9b92d81,eml_parser,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5820805168151856,1.0,0.4,0.11040258407592773,0,7420,992,8412,5,49.67782191600418,0
execrepobench-0943-631e8fd979,sqlparse,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5640076017379761,1.0,0.4,0.02003800868988037,0,13944,1818,15762,5,45.12606145799509,0
execrepobench-0794-67260e9d6a,pysrt,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5083153533935547,1.0,0.19999999999999996,0.14157676696777344,0,8016,1181,9197,5,33.57211379200453,0
execrepobench-0051-67de7d5ace,PyPattyrn,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.40000002384185795,1.0,0.0,1.1920928955078125e-07,0,3065,270,3335,5,77.7840756670048,0
execrepobench-0839-6b59568b37,python-patterns,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5966762161254884,1.0,0.4,0.1833810806274414,0,9656,318,9974,5,19.008819250011584,0
execrepobench-0200-6b6d89ec24,css-html-js-minify,claude-sonnet-5,Direct Generation,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.8456488800048829,1.0,0.8,0.6282444000244141,0,4207,6626,10833,5,86.5272433749924,1
execrepobench-1106-6c5beeba5b,w2n,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7020646476745606,1.0,0.6,0.31032323837280273,0,10431,423,10854,5,21.45142249998753,0
execrepobench-1069-6d92057d49,tryme,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.4,1.0,0.0,0.0,0,12637,1814,14451,5,45.962757041008445,0
execrepobench-0183-6eb79573d8,compressed_rtf,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7894797110557557,1.0,0.6,0.7473985552787781,0,9753,8005,17758,5,95.36586374999024,3
execrepobench-0494-6f2482c545,gruut,claude-sonnet-5,Direct Generation,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.7614962649345399,1.0,0.8,0.20748132467269897,0,1442,2199,3641,5,76.93634991699946,0
execrepobench-0694-6f4dcdab75,moment,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7479411554336549,1.0,0.8,0.13970577716827393,0,5906,1467,7373,5,39.11863279098179,0
execrepobench-0210-72b7925cbd,csv-diff,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7301048231124879,1.0,0.8,0.050524115562438965,0,8185,2795,10980,5,51.91260575002525,0
execrepobench-0306-754d4ec1a4,dpath-python,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.8400737357139588,1.0,0.8,0.6003686785697937,0,6427,5003,11430,5,173.0874064579839,1
execrepobench-0053-77dcabc805,PyPattyrn,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.5627778267860413,1.0,0.4,0.013889133930206299,0,3790,812,4602,5,83.14417583300383,0
execrepobench-0813-7adc4c621e,python-fastjsonschema,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7436855149269105,1.0,0.8,0.118427574634552,0,6015,314,6329,5,23.33673766598804,0
execrepobench-0288-7def4b1d9b,dict2css,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.40000007152557376,1.0,0.0,3.5762786865234375e-07,0,18025,3250,21275,5,69.51499787499779,0
execrepobench-1103-7f3572e3af,w2n,claude-sonnet-5,Direct Generation,1,0.19999999999999996,0.6,1.0,False,True,False,False,False,False,False,0,0.7083299660682678,1.0,0.6,0.3416498303413391,0,9910,384,10294,5,24.180883332999656,0
execrepobench-1031-7ffccc0576,transitions,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7232747268676759,1.0,0.8,0.016373634338378906,0,13720,3544,17264,5,60.993513416993665,0
execrepobench-0872-821ee463bc,python-pinyin,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.40000002384185795,1.0,0.0,1.1920928955078125e-07,0,4875,205,5080,5,35.485626042005606,0
execrepobench-0125-85c7617c7f,boltons,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4,1.0,0.0,0.0,0,15880,1740,17620,5,58.37399304198334,0
execrepobench-0104-88c1f25cae,algorithms,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4,1.0,0.0,0.0,0,1415,515,1930,5,42.052407000010135,0
execrepobench-0766-89b0b9313b,msgpack-python,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7332625937461854,1.0,0.8,0.06631296873092651,0,11955,7662,19617,5,106.85480079098488,0
execrepobench-1000-8d3477c440,textdistance,claude-sonnet-5,Direct Generation,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.7488758277893067,1.0,0.8,0.1443791389465332,0,8105,1227,9332,5,51.63401254199562,0
execrepobench-0998-8efdda2463,textdistance,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.8022439908981325,1.0,0.8,0.4112199544906616,0,7330,9019,16349,5,118.30593649999355,4
execrepobench-0830-8f6153a551,python-fastjsonschema,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.40000003576278687,1.0,0.0,1.7881393432617188e-07,0,10435,615,11050,5,133.76189812499797,0
execrepobench-0806-90f6dcc049,pysrt,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.4,1.0,0.0,0.0,0,7260,235,7495,5,19.819951374985976,0
execrepobench-0481-914a69e7c7,gruut,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7359722685813904,1.0,0.8,0.0798613429069519,0,7630,8722,16352,5,144.8224491669971,0
execrepobench-0663-93a7ebf6b8,maya,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4,1.0,0.0,0.0,0,6385,460,6845,5,35.87744254199788,0
execrepobench-0093-94d9b17222,algorithms,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.40000002384185795,1.0,0.0,1.1920928955078125e-07,0,4505,510,5015,5,46.39232449998963,0
execrepobench-0701-97fc2afab2,moment,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.6441350364685059,1.0,0.6,0.020675182342529297,0,6425,1179,7604,5,35.73997562497971,0
execrepobench-0789-99bd2701eb,pysrt,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.8618508052825928,1.0,0.8,0.7092540264129639,0,5455,1626,7081,5,36.21748208400095,0
